idx,brand_name,cos_name,cos_img_src,grade,grade_count,price,vol,ranking,description,category,category_2
1334,유어네일,큐티클 오일,https://dn5hzapyfrpio.cloudfront.net/product/f6b/f6b3e8e0-0d94-11ed-9d4a-257aa2f0d979.png?w=456,3.8,129,1000,10ml,큐티클케어 5위 유어네일 1위,네일 케어 전 큐티클을 부드럽게 만들어 주는 큐티클 오일,네일,네일케어
1335,닥터원더,네일 에센스 포켓펜,https://dn5hzapyfrpio.cloudfront.net/product/65b/65b7bf00-f2a1-11ec-9318-b3c5b104aa9a.jpeg?w=456,4.9,20,9900,2.5ml,네일영양제 5위 닥터원더 2위,* 본 제품은 리뉴얼된 제품입니다.  바를수록 튼튼해지는 노란 빛깔 네일 에센스  - 붓 펜 타입으로 누구나 쉽게 네일샵에서 발라주던 그 느낌 그대로 - 10가지 식물 유래 오일과 비타민e가 거칠어진 손톱에 강력한 보습과 단백질 영양 공급,네일,네일케어
1336,이니스프리,네일 강화제,https://dn5hzapyfrpio.cloudfront.net/product/37b/37b1d6c0-29a0-11eb-b79e-5195de2d9f01.png?w=456,3.72,113,3500,6ml,네일강화제 4위 이니스프리 92위,약해진 손톱에 강력한 보호막을 형성하여 건강한 손톱으로 가꿔주는 네일 전용 강화제  - 강력한 보호막으로 약해진 손톱 보호 - 제주 감귤 오일 성분의 깊은 영양 공급 - 네일 컬러링 전 베이스코트로 사용,네일,네일케어
1337,웨이크메이크,네일건 케어 [프로 영양제],https://dn5hzapyfrpio.cloudfront.net/product/c9b/c9bb8e90-4474-11ec-a6c0-c52a7dfc7011.jpeg?w=456,3.93,44,5000,8ml,네일영양제 6위 웨이크메이크 51위,프로바이오틱 성분이 함유되어 수분과 영양을 집중 공급해주는 프로 영양제,네일,네일케어
1338,바렌,네일 앤 큐티클 리페어 에센스,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/product/20201110/1604969674820.jpg?w=456,4.68,19,11000,2.5ml,네일영양제 7위 바렌 2위,손톱 영양과 큐티클 케어를 동시에 하는 네일&큐티클 에센스   - 99.9% 자연유래 성분 함유  - 휴대하기 좋은 포켓 사이즈의 간편한 펜 타입 - 손톱과 큐티클 속부터 채워주는 완벽한 보습력,네일,네일케어
1339,위드샨,트리트먼트 오일 [레몬],https://dn5hzapyfrpio.cloudfront.net/product/b9a/b9a59c20-447a-11ec-a928-b3e0fa5d4723.jpeg?w=456,4.15,27,5000,15ml,큐티클케어 6위 위드샨 3위,"3가지 천연 오일에 비타민E 첨가로 손톱에 생기를 불어 넣어주고, 영양을 공급해주는 큐티클 오일",네일,네일케어
1340,케라셀네일,케라셀네일,https://dn5hzapyfrpio.cloudfront.net/product/06b/06bb9110-4479-11ec-a928-b3e0fa5d4723.jpeg?w=456,4.19,27,40000,10ml,네일영양제 8위 케라셀네일 1위,쉽고 빠르게 반짝이고 빛나는 네일을 만들어주는 네일 영양제  - 침투성이 높은 성분이 손발톱 표면에 스며들어 건강하고 매끄럽게 자라는 데에 도움 - 손상된 손발톱 케어 효과와 안정성을 임상 실험을 통해 입증 - 생분해성 물질 특허 조성물 사용하여 임산부까지 안심하고 사용 가능,네일,네일케어
1341,반디,네일큐어 다이아포스,https://dn5hzapyfrpio.cloudfront.net/var/app/current/common/upload/20200320/1584690412829.jpg?w=456,4.29,21,30000,14ml,네일강화제 5위 반디 2위,부러지는 네일 특급처방! 다이아몬드 파우더 성분이 네일을 단단하고 광택있게 케어해주는 제품,네일,네일케어
1342,Tek,인텐시브 테라피 2,https://dn5hzapyfrpio.cloudfront.net/product/7db/7dbe23a0-4478-11ec-9a41-d196353df64a.jpeg?w=456,4.33,18,8000,15ml,네일강화제 6위 Nail Tek 1위,약하고 겹겹이 벗겨지는 증상에 사용하는 손톱강화제,네일,네일케어
1343,오호라,프로 이지필 리무버,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/product/20201007/1602041316796.jpg?w=456,4.57,107,12800,50ml,네일리무버 1위 오호라 2위,손톱 손상을 최소화하는 세미큐어젤 전용 저자극 리무버  - 세미큐어젤을 부드럽게 제거해 손발톱 손상 최소화 - 손발톱 건강을 위한 성분을 담아 건조함 없이 촉촉한 마무리 - 스포이드형 어플리케이터로 위생적이고 편리하게 사용 가능,네일,네일리무버
1344,네이처리퍼블릭,초강력네일리무버,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20171226/1514252147522.png?w=456,4.42,69,3000,100ml,네일리무버 2위 네이처리퍼블릭 6위,"지우기 힘든 네일 컬러를 쉽고 빠르게 지워주는 초강력 네일 리무버 세정력  - 일반 네일 리무버보다 세정 성분 up! 세정 성분 고함량으로 진한 네일 컬러는 물론, 글리터 네일까지 쉽고 빠르게 지워줍니다.  - 칼슘 성분과 카모마일 꽃수가 함유되어 잦은 컬러링으로 지친 손톱을 건강하게 가꾸는데 도움을 줍니다.",네일,네일리무버
1345,다이소,파워 네일 리무버,,4.11,158,1000,100ml,네일리무버 3위 다이소 37위,"세정 성분의 함량을 높여 글리터, 펄 등 지우기 힘든 네일컬러를 효과적으로 제거하여 손톱 보습에 도움을 주는 네일 리무버",네일,네일리무버
1346,웨이크메이크,네일 리무버,https://dn5hzapyfrpio.cloudfront.net/product/1ec/1ec56430-c4cb-11eb-9527-d719d2369ced.jpeg?w=456,4.02,133,2500,100ml,네일리무버 4위 웨이크메이크 30위,잔펄까지 부드럽고 깔끔하게 싹! 깔끔하고 마일드한 네일 리무버  - 우수한 세정 성분 함유로 지우기 힘든 글리터 네일과 컬러까지 한 번에 딥클렌징 - 로즈힙 오일이 클렌징 후 건조해지기 쉬운 손톱엥 보습과 영양 공급,네일,네일리무버
1347,웨이크메이크,퍼펙트 네일 리무버,https://dn5hzapyfrpio.cloudfront.net/product/95c/95cf7ef0-4b60-11ec-bbfe-d5e338a2c0ae.jpeg?w=456,4.37,46,3500,150ml,네일리무버 5위 웨이크메이크 34위,글리터 네일까지 한 번에 싹 지워주는 강력한 익스트림 네일 리무버  - 강력하고 빠른 세정력 - 클렌징 후 건조해지기 쉬운 손톱에 보습과 영양 공급,네일,네일리무버
1348,다이소,비타민 네일 리무버 [라벤더],https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180502/1525225207312.png?w=456,3.94,216,1000,110ml,네일리무버 6위 다이소 47위,"저자극성 네일 에나멜 제거제로 보습, 보유 효과가 뛰어나 손톱은 건조 시키지 않고 주위 피부에 자극없이 깨끗하게 제거하며 싱그러운 아로마향으로 냄새가 자극적이지 않음",네일,네일리무버
1349,데싱디바,매직 오프 & 케어,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180427/1524812853286.png?w=456,4.56,34,7800,60ml,네일리무버 7위 데싱디바 5위,"제거와 케어를 동시에 해주는 신개념 네일 팁&스티커 리무버  - 부착형 팁&스티커 제거를 깔끔하게 해주면서, 제거 후에 오는 손상 방지 - 프로비타민 B5와 피마자 오일 첨가로 손상된 손톱 회복에 도움 - 위생적이고 편리한 스포이드 용기 (스포이드 공용기 내장)",네일,네일리무버
1350,다이소,네일 폴리쉬 리무버 패드,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20151019/1445227349644.jpg?w=456,3.9,92,1000,32pcs,네일리무버 8위 다이소 60위,"네일 폴리쉬리무버 패드는 비타민E성분을 함유하고 있어 네일컬러를 지우는 동시에 손톱에 비타민E 성분을 공급합니다. - 아세톤, 방부제, 색소 무첨가  * 전성분은 포도향을 기준으로 등록되었습니다.",네일,네일리무버
1351,이니스프리,네일 리무버,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20190814/1565765008321.png?w=456,3.72,469,3000,100ml,네일리무버 9위 이니스프리 82위,네일컬러를 빠르고 깔끔하게 제거해주고 천연 제주 감귤 오일 성분이 손톱에 영양을 주는 네일 리무버.,네일,네일리무버
1352,닥터원더,세라믹 포켓 루즈스킨 리무버,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20170710/1499653121187.png?w=456,4.14,36,8000,1.5g,네일리무버 10위 닥터원더 3위,"1. 손쉬운 네일 케어  묵은 각직을 니퍼와 푸셔 없이 손쉽고 깔끔하게 제거  2. 자연 유래 오일 함유  스쿠알란, 아보카도오일, 라벤더오일, 케라틴 함유로 손톱에 영양을 공급하여 촉촉하게 케어  3. 간편휴대  볼펜보다 작은 사이즈로 언제 어디서나 휴대가능  4. 페디큐어  누구에게도 보여주기 부끄러웠던 발톱 이제 홈 케어로 당당해지자  5. 남성케어  남자도 이제 가꾸어야 하는 시대! 손끝까지 잘생겨지자",네일,네일리무버
1353,에뛰드,네일 리무버 일반 손톱용 (마일드),https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20150702/1435810087703.jpg?w=456,3.66,323,1500,100ml,네일리무버 11위 에뛰드 148위,아세톤 성분을 줄여 부담을 주지 않으면서 깨끗하게 네일 컬러를 지워 줍니다.  * 겟잇뷰티 블라인드 테스트 1위 수상제품,네일,네일리무버
1354,미샤,셀프 네일 살롱 리무버 [아세톤 프리],https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20171122/1511327011789.png?w=456,4.13,32,4500,110ml,네일리무버 12위 미샤 128위,01. 아세톤 무첨가 마일드한 아세톤 무첨가 처방으로 손톱을 건강하게 보호하며 네일 컬러를 지워줍니다.  02. 케어 & 보습 성분 함유 보습 효과가 뛰어난 콩 추출물과 라벤더 추출물이 손톱을 케어해줍니다.  03. 로즈마리향으로 부드러운 마무리 은은한 로즈마리향이 살롱 케어를 받은듯 기분 좋은 마무리감을 선사합니다.,네일,네일리무버
1355,젤로젤로,원킬리무버,https://dn5hzapyfrpio.cloudfront.net/product/a7e/a7ed3e00-98ce-11eb-83d4-efc5224d8623.jpeg?w=456,4.67,18,34800,30ml,네일리무버 13위 젤로젤로 3위,똑 떨어뜨리면 쓱 떨어지는 필오프베이스 전용 리무버,네일,네일리무버
1356,엘르걸,스위트 네일 리무버,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20170213/1486973515389.png?w=456,3.92,37,1000,100ml,네일리무버 14위 엘르걸 3위,"깔끔하게 지워지는 스위트 리무버  - 휘발이 적은 네일 리무버로 두껍게 발린 네일컬러와 미세한 펄 입자들까지 깨끗하게 제거 - 아르간 오일, 로즈힙오일, 마카데미아넛오일이 함유되어 건조해지기 쉬운 손톱의 보습 및 영양 공급",네일,네일리무버
1357,위드샨,논 아세톤 리프레쉬 네일리무버,https://dn5hzapyfrpio.cloudfront.net/product/deb/debe6770-45cb-11eb-b92f-398b2c886e3a.jpeg?w=456,4.4,20,4000,100ml,네일리무버 15위 위드샨 4위,논 아세톤으로 자극이 없고 비타민E 함유로 손톱의 손상을 최소화하는 리무버,네일,네일리무버
1358,오피아이,넌 아세톤 리무버,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20141024/1414119456932.jpg?w=456,4.0,31,55000,480ml,네일리무버 16위 오피아이 5위,아세톤이 함유되지 않는 저자극성 리무버  -손톱에 손상을 주지 않아 건강하고 강한 네일을 만들어 줍니다. -잦은 칼라링으로 인한 손톱의 착색을 방지해 줍니다.,네일,네일리무버
1359,유키,젤 클리너,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20161205/1480909073587.jpg?w=456,3.88,26,3200,100ml,네일리무버 17위 유키 3위,유수분 제거와 미경화젤을 깨끗이 닦아주는 제품  -반짝반짝 윤기부여  -시술전 유수분 및 이물질 제거  -큐어링 후 끈적한 미경화젤 제거!,네일,네일리무버
1360,에뛰드,네일 리무버 일반손톱용 (엑스트라 스트롱),https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180629/1530238612648.png?w=456,3.71,24,2000,100ml,네일리무버 18위 에뛰드 233위,"잔 펄도 깔끔하게 딥클렌징, 더욱 강해진 엑스트라 스트롱  01. 아세톤 성분 DOWN 아세톤 성분을 줄여 손톱에 부담을 주지 않으면서 깨끗하게 네일 컬러를 지워줍니다.  02. 깔끔, 촉촉 리무버 아보카도 오일과 피마자 오일 성분이 손톱과 손톱 주변을 촉촉하게 지켜줍니다.",네일,네일리무버
1361,오피아이,엑스퍼트터치 리무버,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20141024/1414122943578.jpg?w=456,4.5,8,55000,480ml,네일리무버 19위 오피아이 9위,-손톱에 손상을 주지 않아 건강하고 강한 네일을 만들어 줍니다. -잦은 칼라링으로 인한 손톱의 착색을 방지해 줍니다.,네일,네일리무버
1362,위드샨,필 오프,https://dn5hzapyfrpio.cloudfront.net/product/39b/39bfbb70-f58b-11ee-af4d-3b783ad8cc80.png?w=456,5.0,6,9000,15ml,네일리무버 20위 위드샨 7위,자연유래 성분으로 더욱 순해진 양언니 필오프  - 100% 오가닉 내츄럴 라텍스로 피부 자극 최소화 - 역한 냄새가 없어 장소 구매 없이 사용 가능,네일,네일리무버
1363,오호라,젤 램프,,4.34,730,18000,110g,네일도구 1위 오호라 3위,오호라 젤 스트립 형태의 네일을 경화할 수 있는 젤 램프,네일,네일도구
1364,다이소,네일아트 스틱,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20171114/1510647414520.png?w=456,4.42,64,1000,1ea,네일도구 2위 다이소 24위,양볼의 굵기가 달라 크고 작은 도트를 간편하게!,네일,네일도구
1365,오호라,프렙 패드,https://dn5hzapyfrpio.cloudfront.net/product/6b9/6b9a89e0-9e59-11eb-b75f-79a8604ceff0.jpeg?w=456,4.25,71,5800,50ea,네일도구 3위 오호라 6위,"보풀없이 끝까지 촉촉하게 사용이 가능한 워터젯 원단을 사용하여 손톱, 발톱의 유수분을 케어해주는 프렙 패드  - 한 장으로 양손 모두 사용 가능한 충분한 내용물 - 간편하게 사용 가능한 위생적인 개별 포장",네일,네일도구
1366,위드샨,루비푸셔,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20151203/1449107903423.jpg?w=456,4.09,88,7500,1p,네일도구 4위 위드샨 2위,특수 세라믹으로 제작된 전문가용 루비푸셔로  루즈스킨 및 네일 주변의 거스러미를 깨끗하게 제거할 수 있습니다. 루비 푸셔의 충격을 최소화 활 수 있는 전용 스웨이드 케이스에 발송됩니다.,네일,네일도구
1367,다이소,우드 파일,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20190527/1558933779366.png?w=456,4.03,100,900,1p,네일도구 5위 다이소 45위,"긴 손, 발톱, 인조손톱의 길이 조절에 사용하는 네일 우드 파일입니다.",네일,네일도구
1368,다이소,세라믹 양면 네일푸셔&파일,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20190419/1555636121613.png?w=456,4.21,29,2000,1p,네일도구 6위 다이소 75위,"양면에 달린 푸셔와 파일로 루즈스킨 제거, 손톱 끝 정리까지 한번에! 양면 캡으로 위생적인 보관 가능",네일,네일도구
1369,뷰닉스,UV gel lamp (sup-22),https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20140515/1400205995267.jpg?w=456,4.04,28,200000,용량미정,네일도구 7위 뷰닉스 1위,고출력으로 빠른 시간 큐어링 가능. 자동 기능으로 손만 집어넣어도 자동으로 작동.,네일,네일도구
1370,젤라또팩토리,하또하또 젤램프,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20190521/1558423824205.png?w=456,4.42,19,18000,1p,네일도구 8위 젤라또팩토리 2위,"- 하또하또핏 Pro 뿐만 아니라 일반 젤네일에도 사용 가능한 만능 젤램프 - 젤탑을 바른다면 네일스티커, 팁에도 사용가능 - 6W UV/LED 겸용 램프로 어떤 젤이든 경화 가능 - 한 손에 쏙 들어오는 크기로 보관도 휴대도 간편",네일,네일도구
1371,다이소,4WAY네일버퍼(오목형),https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20170607/1496806857221.png?w=456,3.62,63,1000,1p,네일도구 9위 다이소 90위,4단계로 손톱을 케어 할 수 있는 오목형 버퍼입니다.,네일,네일도구
1372,오호라,프로 이지 듀얼 스틱,https://dn5hzapyfrpio.cloudfront.net/product/690/69001370-9e5a-11eb-a3cc-9bc7c63fd823.jpeg?w=456,4.71,14,19800,1ea,네일도구 10위 오호라 7위,더 완벽한 네일을 완성하는 프로의 팁  - 꼼꼼하고 부드럽게 세미큐어젤을 밀착시키는 부착 전용 팁 - 그립감과 내구성이 뛰어난 고급 스테인리스 사각 핸들 - 최적의 두께와 각도로 세미큐어젤을 쉽게 떼어내는 제거 전용 팁,네일,네일도구
1373,필리밀리,손톱깎이 (소),https://dn5hzapyfrpio.cloudfront.net/product/496/4968df90-d54a-11ee-a350-e90bbe1f9e18.png?w=456,4.5,14,4000,1ea,네일도구 11위 필리밀리 66위,* 본 제품은 리뉴얼된 제품입니다.  손발톱을 섬세하게 자르는 소형 손톱깎이,네일,네일도구
1374,위드샨,네일 파일,https://dn5hzapyfrpio.cloudfront.net/product/4f3/4f3155f0-d887-11eb-89a1-356e807b97c9.jpeg?w=456,4.38,8,6000,1ea,네일도구 12위 위드샨 8위,자연네일을 손질할 수 있는 네일 파일  - 고강도 특수 방수원단을 사용하여 뛰어난 내구성 - 짧은 손톱도 안정감있게 케어 - 물세척과 고온살균이 가능하여 위생적으로 사용 가능,네일,네일도구
1375,엣지유,샵케어 프랩패드,https://dn5hzapyfrpio.cloudfront.net/product/de7/de74a530-c94b-11ed-a065-bf5efc35fa84.jpeg?w=456,4.67,6,5800,50ea,네일도구 13위 엣지유 4위,꼼꼼한 유/수분 제거로 부착력 및 밀착력 UP  - 4x4 빅 사이즈로 한장만으로도 OK - 개별 포장으로 위생적인 사용,네일,네일도구
1376,반디,LED/UV 파워 젤램프,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/product/20200924/1600911809906.jpg?w=456,5.0,5,가격미정,1ea,네일도구 14위 반디 5위,LED와 UV의 완벽한 큐어링  - 인체 공학 설계 - 손 감지 자동 센서 - 타임 설정 기능,네일,네일도구
1377,데싱디바,LED 미니 램프,https://dn5hzapyfrpio.cloudfront.net/product/27a/27aeaae0-b15f-11eb-b50e-15ce5d9a3629.jpeg?w=456,3.79,14,18000,1ea,네일도구 15위 데싱디바 20위,"한 번 굽는 프리미엄 볼륨젤 글레이즈를 견고하고 도톰하게 경화시켜주는 LED 램프  - 팩트한 사이즈와 접이식 구조로 사용과 보관이 용이 - 사용에 맞게 45초, 60초 두 가지로 설정 가능 - 5핀 USB 타입으로 언제 어디서나 간편한 사용",네일,네일도구
1378,위드샨,프로 젤램프,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20170808/1502154140496.png?w=456,4.43,7,50000,용량미정,네일도구 16위 위드샨 9위,"24W (UV/LED호환)  402~403mm의 가시광선 영역 파장 방출로 사용자의 네일과 피부를 안전하게 보호합니다.  손가락 위치에 따른 v자 배치와 엄지, 소지 부분의 추가 램프로 다섯손가락을 한번에 큐어링 할 수 있습니다.  디밍방식을 적용하여 눈부심을 최소화하였습니다.  10초/30초/60초 세가지 큐어링 타임으로 원하는 시간만큼 큐어링이 가능합니다  손쉽게 이동이 가능한 가벼운 무게와 패디큐어도 가능한 넓은 내부 사이즈",네일,네일도구
1379,위드샨,꾹꾹이,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20160216/1455601182535.jpg?w=456,4.09,11,1500,용량미정,네일도구 17위 위드샨 10위,스티커/글리터/스톤아트/젤네일 수정시 사용가능한 고무푸셔입니다. 고무는 스티커를 붙인 후 들뜸 방지용 반대쪽은 글리터/스톤 아트시 사용됩니다.,네일,네일도구
1380,화홍,젤 네일 브러쉬 43 숏필벗,https://dn5hzapyfrpio.cloudfront.net/product/c11/c1188720-8253-11ed-b9f1-87fa4d768395.jpeg?w=456,4.6,5,가격미정,1ea,네일도구 18위 화홍 1위,양질의 모를 사용하여 섬세하게 초보자들도 쉽게 사용 가능한 젤네용 아트용 전문 브러쉬,네일,네일도구
1381,카이,헬로키티 손톱깎이,https://dn5hzapyfrpio.cloudfront.net/product/170/1709de80-5566-11eb-b650-0d4aacc5d39a.jpeg?w=456,4.14,7,7000,1ea,네일도구 19위 카이 16위,핑크핑크 취향저격 손톱깎이,네일,네일도구
1382,필리밀리,손톱가위,https://dn5hzapyfrpio.cloudfront.net/product/d3d/d3d52400-7dce-11ee-b23e-9f9791d31121.jpeg?w=456,4.33,6,2600,1ea,네일도구 20위 필리밀리 86위,"섬세한 곡선, 단단한 날로 손톱을 깨끗이 정리  - 날 끝이 살짝 휘어 미세 큐티클도 말끔 정리 - 스테인리스 재질로 날이 쉽게 무뎌지지 않음 - 눈썹 정리, 손톱 다듬기도 사용 가능",네일,네일도구
1383,시크릿데이,입는 오버나이트,https://dn5hzapyfrpio.cloudfront.net/product/419/419b0770-299f-11eb-b6a1-05979d45a855.png?w=456,4.8,711,5900,4ea,오버나이트 1위 시크릿데이 1위,* 본 제품은 리뉴얼된 제품입니다.  몸의 곡선을 따라 완성되는 나를 위한 맞춤 핏  - 양이 많은 그날에도 샐틈없는 완벽방수 - 밤샘 착용에도 자극 없는 부드러움 - 엉덩이까지 감싸주는 완벽 샘방지,생활용품,여성용품
1384,좋은느낌,입는 오버나이트,https://dn5hzapyfrpio.cloudfront.net/product/d22/d22ff210-18a6-11ef-a1e3-895357718abb.png?w=456,4.68,1160,9300,4ea,오버나이트 2위 좋은느낌 1위,* 본 제품은 패키지 리뉴얼된 제품입니다.  속옷을 입은 듯 편안하게 밤새 샘걱정 끝!  - 더욱 편해진 와이드 힙커버 - 순면 감촉의 프리미엄 소재 - 특허받은 부드러운 소재의 뛰어난 신축성,생활용품,여성용품
1385,쏘피,안심숙면 팬티 무표백 속커버,https://dn5hzapyfrpio.cloudfront.net/product/d8a/d8a55500-823a-11eb-b185-4372036580a0.jpeg?w=456,4.75,140,10900,4ea,오버나이트 3위 쏘피 1위,100% 유기농 순면커버 안심숙면 팬티  - 화학물질로 표백 과정을 거치지 않은 무표백 속커버 적용 - 국제 공인기관이 인증한 유기농 100% 순면커버로 안심,생활용품,여성용품
